statement,verdict,sentiment
Under Mayor Tom Barrett number Milwaukee police officer increased,true,0.34
Says United Nations plan implant everyone biometric ID,false,0.4215
Says 10 US child Texans,true,0.0
Florida senior exempt losing Medicare Advantage federal health care bill,false,0.4588
I’ve got 94 percent career voting record Congress Bill Nelson 92 percent voting record,true,0.0
Image show US National Guard Sgt Leigh Ann Hester,false,0.0
Says 18 child died custody Border Patrol Obama administration,false,-0.5574
Says photo show accused shooter Kyle Rittenhouse’s mother armed long gun Kenosha Wisconsin night two protester killed one injured,false,-0.8957
Fox News air Stuart Scott RIP tribute picture Stephen A Smith,false,0.0
I unsealed record Marquette University,false,0.0
Every personhood bill I’ve ever support either language say we’re conforming constitutional ruling Supreme Court something effect,false,0.743
Law enforcement violence leading cause death young Black men woman US,false,-0.8402
Says abortion common surgery country,false,0.0
These real ad running New York City calling removal ‘trash’ includes white people Trump supporter Christians,false,0.2732
This ‘infrastructure bill’ page 2385 present federal property tax 3 percent home land  residential commercial,false,0.0
Photo show Kamala Harris’s parent,false,0.0
Military arrest Adam Schiff,false,-0.34
America already taken onefourth Mexicos entire population,false,0.0
When took office 2009 President Barack Obama biggest Democratic majority Congress since Lyndon Johnson,false,0.0
A list 11 name Marines gave life week everyone country There medium even mention name,false,0.0
Richard Nixon last president impeached,false,0.0
Joe Biden want eliminate regulation requires school district report allegation teacher student rape alleged rape sexual assault,false,-0.9313
Mike Huckabee raised tax dog groomers,true,0.0
Says Alexandria OcasioCortez spent 30000 attend Met Gala God know much dress,false,0.2732
Says beat President Barack Obama Supreme Court saving coal job,true,0.5574
DMX received COVID vaccine day heart attack,false,-0.4767
A quarter million illegal vote found Arizona’s audit,false,-0.5574
Texas rank third teen pregnancy No 1 repeat teen pregnancy,true,-0.296
Big victory moment ago State Nevada The Democrat County Commissioner race ballot President thrown large scale voter discrepancy,false,0.0
Says Lee Majors died left 6 million Donald Trump,false,-0.5574
When Mitt Romney chose Paul Ryan vicepresidential running mate end Romney’s chance win,false,0.7003
Under previous administration … 100 fill car American energy delivered Now 60 That’s 40 pocket … wouldn’t,false,0.2732
The typical anglerfish seven foot long,false,0.0
A proposed tax fund transportation project would spend 90000 take single vehicle road morning afternoon commute,false,0.0
Says Republicans declared they’re going convert Medicare program voucher program,true,0.0
The reason Russia Afghanistan terrorist going Russia,false,-0.6908
Women disproportionately impacted voter ID law — especially married woman change name whose IDs accurately reflect gender,true,0.0
From standpoint county government neither school system received increase funding past six year,true,0.3182
We empowered state insurance commissioner review rate hike taking place state And state like North Carolina already used rolled back premium increase 25 percent,true,0.5859
National Guard storm Mexico border make gamechanging impact 30 day,true,0.0
A bill delaying start class Labor Day would permit school district shave 5 full week school year,true,0.0
As district attorney Susan Happ took 180000 shady land deal man charged multiple felony count sexual assault offered deferred prosecution,false,-0.9062
Canada set aside 36 percent visa people skill think country needs  We set aside 6 percent,false,0.0
State economic development dollar used support project good manufactured China,false,0.6808
The pipe bomb suspect’s van staged,false,-0.4939
Says 10 day Hurricane Katrina chamber passed two separate bill amounting 60 billion It nearly two month since Superstorm Sandy nothing passed,true,0.0
Says didn’t involvement with nutritional supplement company Mannatech,false,0.0
President Obama said 22 time could authorize immigration reform executive order,true,0.0
Condemning violence police urging support police markedly absent President Barack Obama’s public remark,false,-0.34
Says Joe Biden written letter apology calling Trump’s travel restriction China xenophobic,false,-0.2263
We constitutional amendment say there ban drilling right Floridas coast,false,-0.5574
Lots study seem indicate minor find easy get marijuana easier get alcohol,false,0.6908
First indictment issued Russian bribery case tied Obamaera Uranium One deal,false,0.0
States implemented waiting period seen significant decrease suicide,true,-0.5719
President Donald Trump announced would reinstate national day remembrance fallen officer traitor done away,false,-0.3612
I dont think argument credibly made United States America undertaxed compared competitor,false,0.6007
People think AIDS done  it’s done,true,0.0
Says Pope call world wide gun confiscation except UN,false,-0.34
Group identifies 12547 illegal vote Georgias 2020 election result exceeds margin victory state,false,-0.5574
The Baucus health care bill would require tax medical device Xray machine female condom HIV test surgical needle,true,0.4939
President Obama worst rating president end first year,true,-0.6249
Says Chuck Hagel’s nomination defense secretary publicly celebrated Iranian government,false,0.6369
A video show current leaked footage heavy war Russia v Ukraine,false,-0.7351
Says Tim Tebow kneeled protest abortion National Anthem 2012 He praised fan ‘model American’,false,0.5423
Says authority found 39 child double wide trailer Georgia biggest news story America,false,0.0772
Says crowd video show ongoing protest Cuba,false,-0.25
Says plan raise car registration 56 would still leave Virginia fee that’s equal lower state,false,-0.34
Dan McCready admit he opposes middle class tax cut,false,-0.0772
Says Joe Biden killed Kelly Loeffler campaign staffer,false,-0.6705
Says Sean Penn’s trip Ukraine November evidence war staged,false,-0.5994
Kelly Ayotte voted four time federal Paycheck Fairness Act,true,0.0
Says percentage officer Chicago Police Board fired hearing case chose resign prior board hearing roughly doubled tenure,true,-0.7184
Racist picture Democrat North Carolina Governor Roy Cooper emerges day called Ralph Northam resign  DAILY MAIL,false,-0.7506
Says President Barack Obama Environmental Protection Agency proposal would raise price gasoline 25 cent gallon,false,0.0
Says brought together business labor hospital give 94000 Oregon child health care,true,0.4939
Says Twitter account Scarsdale NY Antifa tweeted chapter Antifa around Oregon collaborated ignite fire around state,false,-0.34
Says video show Joe Biden lolling tongue,false,0.0
Five veterinary lab CLIA certification officially test human patient There lot lab surveillance testing dont need CLIA certification,true,0.0
Sen Hutchison abandoned Republicans stood Democrats ensure health care legislation would pas quickly,false,0.4215
Meth production MO cratered last decade MO Hwy Patrol reported 1326 meth lab seizure 2006 50 2018,true,0.0
Wrong COVID19 case count Orlando Health explains outbreak Florida,false,-0.4767
50 DUIs Interstate 35 illegals Ninety percent 50 absolutely identification,false,0.0
Says Donald Trump said intends open additional area coast oil drilling campaign,true,0.0
Barry Smitherman doesn’t enough legal experience apply job attorney general’s office,true,0.128
No that’s mischaracterization thinking,true,-0.296
Photo show Joe Biden doesn’t wear mask plane,false,0.0
Virginia House Speaker Bill Howell allied group pushing MIXED SEX BATHROOMS Stafford Schools,false,0.0
The Georgia Regional Transportation Authority concluded light rail Cobb County would double commute time would therefore unsuccessful alleviating traffic congestion,false,-0.296
The Navy bringing charge Navy officer shot Chattanooga shooter illegally discharging firearm federal property,false,0.0
In fact add net wealth cabinet wealth third American people total  close 100 million people,true,0.7506
Newt Gingrich teamed Nancy Pelosi Al Gore global warming,true,0.1531
Nobody talking Medicaid fraud focused paying attention,false,-0.296
Says opponent US Rep Gwen Moore ‘is Wisconsin’s absent member Congress missing nearly 17 percent House vote second quarter 2012’,true,-0.296
Says Ohio Treasurer Josh Mandel first claimed bank fraud June 2010 nothing year raising money Republican Senate campaign,false,-0.5106
The House Representatives prochoice majority,true,0.0
When using medical mask you’re supposed use… white side filter part you’re sick,false,-0.5106
Individuals mental illness die average 25 year earlier without mental illness,true,-0.8519
With retail people moving around don’t much chance spread virus people sitting standing indoors long period time,true,0.25
The Congressional Budget Office found stimulus bill lead real 01 03 percent reduction gross domestic product 2019,false,-0.4767
The US Supreme Court struck Wisconsins photo ID election law,false,0.3818
Signs letter saying Consumer Product Safety Commission acting without consultation input company stop sale Buckyballs,false,0.1531
Today American company nearly 2 trillion sitting balance sheet,true,0.0
The COVID19 vaccine could lead prion disease Alzheimer’s ALS neurodegenerative disease,false,0.0
920 woman lose unborn baby getting vaccinated,false,-0.4019
Wisconsin literally broke Republicans took office January 2011,false,-0.4215
Says fouryear term City Council member norm city size,true,0.0
Brian Kemp Secretary State Brad Raffensperger perhaps collusion Radical Left Democrats attempting unseat US Rep Marjorie Taylor Greene,false,0.0
The top 1 percent pay half entire revenue country,false,0.1027
Illegal immigration crime rate low they’ve decade,true,-0.8481
The Democrat plan would obliterate Medicare terminate Medicare Advantage  senior paying year taken care anymore,false,0.0772
A bodyguard highranking Democrat Congress fired shot killed Ashli Babbitt Jan 6,false,-0.8442
The Trump campaign asked I release list potential Supreme Court nominee Ruth Bader Ginsburg passed away,false,0.5574
Bill McCollum backed Jim Greers effort hide financial irregularity,false,-0.1531
There arent many people outside protesting speech Phoenix Convention Center,false,-0.4215
In 32 state Washington DC voter avoid wait voting Election Day,true,-0.296
Says President Richard Nixon held meeting head state without American interpreter,true,0.0
The snow governmentgenerated fake,false,-0.4767
Charlottesville car attacker antiTrump Antifa supporter,false,-0.3818
Says deficit falling fastest rate 60 year,true,-0.5106
There currently 6 million job available country due part skill gap,true,0.0
A photo show two COVID19 patient lying floor awaiting treatment Florida,true,-0.5267
Adam Schiff Paid Witnesses Over 40 Million To Testify Against Trump,false,0.0
Leticia Van de Putte voted give illegal immigrant country free health carenot emergency health care total free health care,false,0.7783
After JD Hayworth voted Congress became registered lobbyist paid thousand Florida corporation lobby committee used serve,true,0.0258
Siemens unable fill approximately 200 skilled trade position metro Atlanta,false,0.0
The Biden White House one They dont travel They dont go border They dont go overseas,false,0.0
Says Joe Biden saying inherited ‘a mess’ border Fact 9000 illegals 2020 So far 2021 108000 entered US,false,0.0
Says Ralph Hall oldest member Congress ever,false,0.0
Says year approximately 30000 people United States die result gunfire 80000 people wounded,true,-0.2732
Thousands military ballot found trash Wisconsin,false,0.0
An impersonator Joe Biden mask gave interview Joe Biden,false,0.0
Already prototype driverless car traveled 300000 mile crowded maze California street without single accident,true,0.3724
Regulations quadrupled The rate regulation quadrupled president,false,0.0
Says Mitch McConnells biggest donor Russian oligarch GOP lifted sanction,false,0.0
The vast majority people country keeping health insurance plan,true,0.0
Abortion secondmost conducted surgical procedure country,false,0.0
Offshore wind power significantly le expensive solar energy,true,0.2732
Says former president Czech Republic said American people confederacy fool electing Barack Obama,false,-0.4404
The Affordable Care Act say age 76 need eligible cancer treatment …  Cancer hospital ration care according patient age,false,-0.5267
Ohio company export good service globally 41 state,true,0.4404
At 50 Milwaukee school serving least 80 AfricanAmerican least 80 low income student reading proficiency 8,true,-0.2732
Says Rep Jon Runyan voted redefine rape,false,-0.6908
Hillary Clinton start 47 percent country,true,0.0
Eliminating earmark would make barely drop bucket regard national debt deficit,true,-0.719
Canada Pays Off Entire Federal Debt One Day After Marijuana Legalization,false,-0.3612
Paying tax optional,false,0.0
Under Obamacare member Congress required purchase health insurance new exchange,true,0.0
The deficit year could pay 2013 salary every professional baseball player next 248 year,true,-0.4767
A witness testify Hillary Clinton,false,0.0
Defendants charged producing directing promoting obscene sexual performance child arraigned  set free,true,0.0516
While initial increase oil price resulted near instantaneous increase gas price consumer subsequent decrease crude oil price failed meaningfully provide relief Georgias family pump,true,-0.0772
The reality Texas you’re flying helicopter using fossil fuel put oil wind turbine defrost,false,0.0
Planned Parenthood actually women’s health issue,false,0.0
Say first grandma Marian Robinson get 160000 annual pension life President Barack Obama leaf office,false,0.0
The Justice Department’s Fast Furious gunwalking program started Bush administration,false,-0.0772
Were inch away longer free economy,false,0.5106
Police find 19 white female body freezer ‘Black Lives Matter’ carved skin,false,0.0
We highest number military sexual assault ever reported last year lowest conviction rate lowest prosecution rate,true,-0.8979
The Banking Committee voted 1336page bill committee 21 minute amendment understanding bill came floor would reach bipartisan agreement,true,0.5106
There never death caused commercial nuclear reactor United States even Three Mile Island failed 1970s,true,0.3911
Hillary Clintons State Department actually admonished one ambassador wasn’t using proper server,true,-0.4404
Biden’s Air Force One Trump’s Air Force One indicates Biden real president,false,0.0
The Georgia Senate ethic resolution doesnt define cap,true,0.0
Fifteen year ago asset six largest bank country totaled 17 percent GDP  The asset six largest bank United States today total 63 percent GDP,true,0.7783
American middle school caught forcing student Muslim prayer 5 time day,false,0.0
In past year alone Ohio business created job almost every state country,true,0.0
United States America twentysixth school performance world,true,0.4215
Says 94 percent Marco Rubios constituent support universal background check,true,0.4019
CNN saying Trump win,false,0.5859
Says Gov Tony Evers big proponent defund police movement,false,0.0
When Jesus falsely accused treason Pontius Pilate gave Jesus opportunity face accuser During sham trial Pontius Pilate afforded right Jesus Democrats afforded president process,false,-0.3182
The cost health care singlebiggest factor driving federal budget deficit,true,0.128
White men committed mass shooting group,true,0.2732
Due action President Barack Obama Burger King national headquarters announced month pulling franchise military base,false,0.0
Recent study confirmed academic benefit government funded preschool disappear fourth grade,false,0.2732
Women make 77 cent every dollar man earns,true,0.0
Florida Governor Rick Scott listed ‘critical’ bizarre hurricane cleanup accident,false,-0.6597
Study prof children’s heart destroyed COVID vaccine,false,-0.4939
Sixtypercent state retireesdon’t get Social Security’’,false,0.0
Under bill legislature you’d go court fire employee,false,-0.34
Right we’re highest taxed country world,false,0.0
Says Planned Parenthood CEO Cecile Richards forced concede 86 percent Planned Parenthood’s revenue abortion,false,-0.6808
Of 62 county New York state unemployment going except five county New York City,true,-0.4404
Breaking four million Democrat vote declared fraudulent,false,-0.4939
Scam artist using Amazon send people face mask laced something toxic,false,-0.4588
Says Prince invested Nike 1971 recruited Michael Jordan company 1983 designed first Air Jordans,false,0.0
Teens likely hospitalized myocarditis COVID19 vaccine hospitalized COVID,false,0.0
If Rhode Island hybrid retirement plan we’ll first state nation this’’,false,0.0
Photo show former French education minister Najat VallaudBelkacem herding sheep child Morocco,false,0.0
You know Truman said ‘You want friend Washington buy dog’ ,false,0.5423
Our childrens safety potentially risk nearly half apple juice consumed child come apple grown China,true,0.1779
After Jeb Bush’s two term office Florida’s graduation rate dead last remains near bottom,true,-0.6486
Says Mitt Romney raised business tax 20 percent Massachusetts,true,0.0
In Sauk City Wisconsin ID office provides identification voting open fifth Wednesday every month  total four day 2016,true,0.0
On day one six people able sign health insurance federal marketplace,true,0.0
Says United States highest corporate tax rate world,true,0.4215
Emma Gonzalez bullied school shooter isn’t sorry retweets message blaming ‘white boys’ entitlement’ cause school shooting,false,-0.8225
The health care reform plan would set limit similar socialized system Britain people allowed die treatment would cost 22000,false,-0.1779
What Arizona law make state crime something already federal crime,true,-0.7906
In last seven year tenure Texas created 15 million new job As matter fact without Texas America would lost 400000 job,true,-0.0516
Kanye West look see black unemployment lowest it’s history country He see Hispanic unemployment lowest it’s history country He see women’s unemployment lowest it’s almost 19 year,true,-0.9382
Say 71 percent doctor say Hillarys health concern serious could disqualifying ,false,-0.0772
For every one ESD superintendent position pay three speech pathologist three special need instructor three classroom teacher,false,0.3182
Photo show Kelly Loeffler’s house,false,0.0
70 percent income tax state collect happens come Westchester Nassau Suffolk New York City,true,0.0
Did know Wisconsins AFSCME union lost 50 member since longer requiring membership,true,-0.3182
Says Justice Ruth Bader Ginsburg resigning post associate justice Supreme Court,false,0.8591
More people today leaving Virginia moving,true,0.0
West Virginia sixth overall average number atrisk youth,true,0.0772
In 1986 founder Times Square Church prophesied saw plague coming world bar church government shut New York City especially hard hit,false,-0.1761
Says US Sen Ron Johnson led fight let polluter release unlimited amount carbon pollution took nearly 225000 polluter,true,-0.802
In North Carolina paid family leave popular college basketball,true,0.3818
Says border crossing remain historically low level,true,-0.2732
Most Americans ready put marijuana prohibition behind u move,true,0.4173
A public health warning recently issued fluoride toothpaste,false,-0.34
Rep Kathy Castor DFla communist,false,0.0
Says GM used taxpayer dollar prop operation China,false,0.0
Obamacare going increase divorce rate,false,0.3182
For young man woman entering ninth grade Newark year 29 percent graduation rate,false,0.0
No law place protecting baby born alive result abortion,false,0.1027
Harry Reid’s plan basically giving president blank check,false,0.34
Says Central Ohio Human Trafficking Task Force first task force kind Central Ohio,true,0.5267
Says Joseph Stalin said It enough people know election The people cast vote decide nothing The people count vote decide everything,false,0.0
The average bridge Missouri 48 year old — designed last 50 year,true,0.0
Virginia police arrest wrong person cover Antifa member ran protester,false,-0.6705
Electric car sale Georgia dropped dramatically since 5000 tax credit eliminated 200 annual registration fee imposed July 1,true,0.3182
Asteroid warning NASA track 4KM killer rock approach  Could end human civilisation,false,-0.7717
There increasing amount evidence public polling highest number Americans ever identify prolife,true,0.0772
Quotes Winston Churchill saying Diplomacy art telling people go hell way ask direction,false,-0.6808
Says one age 20 died coronavirus We still don’t know whether child get transmit others,false,-0.5574
Photo tea party protest show crowd sprawling Capitol Washington Monument,false,0.1779
Says utility rate plan An estimated 50 percent residential household see decrease water wastewater bill,true,0.0
We amendment health care law said federal government going take education,false,0.4939
World Health Organization want BAN woman aged 1850 drinking alcohol,false,-0.6166
Photo show Earth Venus Jupiter seen Mars,false,0.0
Says US Rep Nancy Pelosi said Employers cutting hour good thing It give person time pursue dream passion,false,0.7506
When I saw corruption sexual harassment coverups I called Sheldon Silver resign,true,-0.7096
Seattle police begin gun confiscation law broken warrant charge,false,-0.6705
Four member Rhode Island General Assembly went vote 2010 told already voted,false,0.0
Virginia rank bottom third state administering COVID19 vaccine,true,0.0
Teachers deduct 250 school supply tax billionaire write entire cost private jet,true,0.0
Quotes Donald Trump saying I’ll tell funniest thing I’ll go backstage Miss Teen USA show everyone’s getting dressed ready everything men anywhere … You know I’m inspecting The girl 1416 standing clothes,false,0.6705
Says new program jail time nonviolent mentally ill offender reduced 50 percent,true,-0.6486
Under Gov Scott Walker’s proposal Money taken away worker tax break given major corporation ,true,0.0
Says President Barack Obama invite Republican senator dine White House fifth year office,false,0.1531
92 percent job lost Barack Obama’s first term belonged woman,false,-0.3182
Clearly Obama administration leave kind game plan something like,false,0.8126
Teacher pay increased Republican leadership every year past 5 year  In fact even according national teacher union ranking NC ranked number 2 US fastest rising teacher pay 20162017,true,0.1531
MichaelCohen Convicted lying Congress Russia investigation … ElliottAbrams Convicted lying Congress arming Contra death squad,true,-0.8934
General Motors sending Mexican made model Chevy Cruze US car dealerstax free across border,true,0.5106
Says Sean Hannity told listener radio show Beto O’Rourke asking help getting undocumented vote,true,0.4019
Says Rep Jim Weidner proposed bill taking away health care 80000 Oregons child,true,0.4939
Masks kill quite people it’s well known reduce blood oxygen level respiratory cardiac disorder die,false,-0.8731
Clinton Foundation cargo ship raided Port Baltimore caught smuggling 460 undocumented immigrant,false,-0.4767
Says bike crosswalk dip wheel road car must legally stop,true,-0.2023
Says Barack Obama gone blaming George W Bush plagiarizing George W Bush,false,-0.4939
A parttime Congress half pay would still make 38000 year average American family,true,-0.1027
The wife 911 hijacker knew exactly happening went back Saudi Arabia two day attack watch husband television flying plane,false,-0.4767
The Islamic State ISIS cast alQaida considered extreme,true,0.0
Says 97 cent every dollar played represents 500 million dollar returned Oregonians every year help support job creation school state park watershed,false,0.836
Gov Roy Cooper consider Type 1 diabetes lying health issue,false,-0.5267
Hillary Clinton 2005 cosponsored legislation would jail flag burner,true,0.0
The president youth vote 3 to 1 number dropped 20 30 percent among youth,true,0.0772
Says city leadership threatening lay police emergency service personnel balance budget,false,-0.7184
Victory Republicans 2 1 vote endorse Mark Neumann first ballot GOP convention,false,0.3182
If AfricanAmerican country today likely net worth 10 percent white family,true,0.2263
Wisconsin 38th country term proficiency standard student testing,true,0.0
Every time people Newport Tent work city town whole different set permit get order pitch tent,true,0.0
Florida’s coastal stormwater infrastructure two critical area storm received Dplus D rating respectively American Society Civil Engineers 2016,true,0.0258
Paul Ryan’s budget keep Obamacare tax spending cut paid Obamacare cut benefit,true,-0.0516
98 percent American family make 250000 year,true,0.0
Democratic US House candidate Julie Lassa pushed Canadianstyle government takeover health care,false,0.4939
Says proposed payroll tax cut mean extra 1500 pocket compared nothing,true,-0.2732
At Twin River competitive nearby casino slot machine payouts,true,0.1779
Under law proposed Wisconsin Gov Scott Walker business move Wisconsin dont pay tax income two year,true,0.0762
California Republican gubernatorial hopeful Meg Whitman contributed campaigned Democratic Sen Barbara Boxer,true,0.5106
We’re second Boston college student per caput,false,0.0
The president first major foreign policy speech Cairo apologize country,false,0.1027
Says poll show without name attached Democrats one point behind Gov John Kasich,true,0.0
This video show Trump looking lost disoriented,false,-0.5859
Says President Barack Obama utter word ‘radical Islamic terrorism’ matter policy nobody administration say word ‘radical Islamic terrorism’,true,0.0258
Says Gov Charlie Crist called rock star,true,0.0
Hitler abolished union that’s Wisconsin Gov Scott Walker today,false,0.0
Instagram limiting post 7 friend see post,false,0.4939
Navy destroyer strike building downtown Houston,false,-0.5423
If Roe overturned Wisconsin law book would immediately make abortion crime,true,-0.5423
Tim Tebow used kneel prayer NFL complained,false,-0.4019
Says Monica Lewinsky tweeted shes willing take one team engaging oral sex President Donald Trump Apparently thats thing convince Republicans impeach,false,0.5267
Dan Patrick changed name Danny Goeb hide debt,false,-0.4939
Tina Smith profited opioid crisis ​,false,-0.4215
Marijuana le toxic alcohol,true,0.0
A BP oil executive named Brice Cromwell blamed Biden administration high gas price,false,-0.4767
The 2011 Rebuild America Jobs Act would cost average American family 1000 year making significant impact fix infrastructure road,false,0.2023
Says President Barack Obama got pas controversal remarks by Rev Jeremiah Wright a 12yearold speech House Majority Whip Steve Scalise has blown national story,false,0.0
Video show troop UkraineRussia border Jan 27 2022,false,0.0
Nearly 800 million opioid pill shipped WV amounting 433 pill every man woman child state,true,0.0
You cannot build little guy tearing big guy  Abraham Lincoln said,false,0.0
That’s 5615 projected coalpowered plant 8 country The USA 15  building 0,false,0.0
Says company got tax break state later laid 100 Ohioans even CEO cut halfmilliondollar check Kasich’s super PAC,true,0.4215
Many people DACA longer young far ‘angels’ Some tough hardened criminal,false,-0.5994
Says Donald Trump supported Canadianstyle universal health care system,true,0.6705
Says Virginia biggest state major league sport team,true,0.0
On immigration report say President Barack Obama plan roughly scale President George HW Bush,true,0.0
Says state’s budget shortfall much different 2003,false,0.0
Says Chris Christie’s plan kickstart economy propose income tax cut disproportionately benefit wealthy andhes still proposing,false,0.5267
Since Gov Nathan Deal office 2011 state’s rainy day fund grown 643 percent,true,-0.0772
Says Ann Kuster said debate America’s debt limit important issue day,false,-0.1779
Candidates governor routinely disclose spouses’ tax return,true,0.0
A photo President Joe Biden leaving Europe White House tweeted wasn’t actually taken March 23,false,0.0
Even high estimate early draft health care plan le 18 trillion cost Bush tax cut,true,0.2732
President Obama Vice President Biden never even tried fix police reform eightyear period,false,0.0
About twothirds consumption service   It opposite sale tax enacted 30,true,0.0
Wisconsin Republicans repealed statewide fair pay law made sure woman treated fairly job,true,0.4939
Says The Simpsons predicted coronavirus,false,0.0
Says Wisconsin Gov Scott Walker’s budget call raising property tax nearly 500 billion,false,0.0
The truth Planned Parenthood provide mammogram Planned Parenthood refers woman mammography provider serving middlewoman,true,0.3182
Says David Jolly refused cut spending national greenhouse DC,true,-0.0
Hes Romney one said would left Teddy Kennedy gay right,true,0.0
The radiation coming new TSA body scanner equivalent three minute worth air travel anybody say 30000 foot,true,0.2263
Ohio’s electricity rate 10 percent national average,true,0.0
Buzz Aldrin’s comment interview Conan O’Brien prove moon landing fake,false,-0.4767
We unemployment high long since Great Depression,true,-0.3612
They say teacher make average in New Jersey 60000 dollar year They work 180 day,true,0.0
An image show UFO photographed June 21 2014 pilot cockpit F16 military plane flying near Lackland Air Force Base United States located San Antonio Texas,false,0.4215
In federal government there’s 16 billion duplicate program cut,true,-0.2732
Says Donald Trump’s reelection campaign emailed supporter donate help recover COVID19,false,0.5859
The shooting Boulder Colo false flag like others,false,0.3612
Under 1866 Supreme Court ruling stayathome order illegal disregarded impunity,false,-0.3818
Before I governor tuition skyrocketing stopped We capped froze college tuition,true,-0.2263
The Christmas Day explosion Nashville Tenn result missile strike,false,-0.128
The bill also provides full federal funding abortions…,false,0.0
The top 10 wellpaid CEOs America received combined 770 million 2010 average American worker’s wage rose 2 percent,true,0.2023
Says recent poll show Americans agree Republicans federal debt ceiling raised debt deficit dealt mostly cutting spending,true,-0.6908
Actor Tom Hanks passed away age 63,false,0.0
The fiscal cliff agreement largest tax increase history,false,0.6705
We fixed loophole gun background record check system could make commonwealth safer,true,0.1027
Texas one handful state equal pay law,false,-0.1027
Says Mike Bloomberg candidate 2015 stated I quote ‘I example favor never favor raising minimum wage’,true,0.6597
According International Olympic Committee data average 29 athlete age 35 suffered sudden death per year 1966 2004 From March 2021 March 2022 769 athlete died suffered cardiac arrest,false,-0.946
Says Donald Trump promised repeal Obamacare build wall ban Muslims,true,-0.2732
No one betatested healthcaregov,true,-0.296
Over course two month Tony Evers refused remove Curtis Schmitt Jr state’s veteran Board despite authority,false,-0.3447
Says Donald Trump back Twitter May 2021,false,0.0
The Democrats plan raise tax rate 70 80 percent,false,0.0
A report came continue President Obamas policy looking 9 percent unemployment next year fourth quarter,false,-0.4404
The Obama administration manipulated deportation data make appear Border Patrol deporting illegal immigrant Bush administration,false,-0.7351
Iceland declares religion mental disorder,false,-0.4019
Says Gov Chris Christie’s poll rating going,false,0.0
There legal basis Donald Trumps missile strike Syrian military asset,false,0.3612
An image empty grocery store shelf show effect President Joe Bidens Build Back Better plan,false,0.2732
Pennsylvania rejected 372000 mailin ballot,false,-0.5106
The Milwaukee business community speak fact  support train manufacturer Talgo  MilwaukeeMadison rail link killed,true,-0.4215
Three thousand felon voted Rhode Island 2008,true,0.0
By time turn 3 year old child born lowincome home hears 30 million fewer word child welloff family,true,0.0
Barack Hussein Obama … force doctor assist homosexual buying surrogate baby,false,0.0
The US would gain revenue cutting personal income tax rate half ending tax break,true,0.4404
Says Don Lemon’s show canceled leaving CNN,false,0.0
Chris Christie led New Jersey recordbreaking 9 credit downgrade,true,0.3818
One hundred ninetyfour country signed Paris Agreement control greenhouse gas Our voluntary agreement accomplish goal — Under2  MOU — 165 signatory representing billion people,true,0.8481
The voting bill known HR 1 would mean million illegal immigrant quickly registered vote,false,-0.5574
Wisconsin Governor Tony Evers wanted raise tax 1 billion pandemic Republicans stopped delivered largest tax CUT state history,true,-0.5766
Obamacare prevents Florida regulating insurance,false,0.0772
Were within 600 mile 60 percent America Were perfect location,true,0.5719
Says Donald Trump mocked someone disability,true,-0.3182
As mayor Barrett led effort redevelop Menomonee Valley support nearly 4000 job Wisconsin,true,0.4019
Says rioter accidentally dropped riot manual detailed instruction,false,-0.7184
Says Travis County Sheriff Greg Hamilton accepted 42000 stripclub interest 10000 local alcohol distributor,true,0.6249
Says sued Obama administration 25 time,true,0.0
Wisconsin state local government worker pay 500 600 case 1000 per year union due,true,-0.1027
Just day ago Irans Supreme Leader Ali Khamenei oversee implementation agreement calling Israel rabid dog accusing United States war crime,true,0.128
Ken Hodges badly botched investigation result justice wasnt done case,false,0.0772
Georgia didn’t update voter roll prior 2020 presidential election mean presidential election Georgia,false,0.0
Says fully funded Missouri K12 education first time state history,false,0.0
When come fighting terrorism Another thing know work based lot empirical evidence torture,true,-0.9001
Says Steve Jobs said I realize recognition wealth I meaningless face imminent death,false,-0.5574
Says Democrats issued subpoena they’ve passed bill,false,0.0
In Georgia Perdue’s company closed plant moved job China,true,0.0
Planned Parenthood found also illegally sell baby part,false,0.0
Jason Carter backed three Nathan Deal’s budget accuses governor underfunding education,true,-0.3182
Before last three president go back 1800s early 1800s find three president row consecutively reelected,true,0.0
Fact Hillary Clinton received 80 vote Pittsburgh,true,0.0
Rob Portman taken 125000 Big Oil,true,-0.5574
The National Park Service annual budget le city Austin,true,0.0
Says Donald Trump posed anonymous Nevada poll worker Laura Ingraham’s show,false,0.0
By advocating new requirement voter show ID card poll Republicans want literally drag u way back Jim Crow law,false,-0.1531
Since 2001 higher education state cut allowed erode  35 40 percent,true,-0.2732
In Senate version health reform bill Every enrollee Office Personnel Management enrolled plan every enrollee pay minimum 1 per month towards reproductive right includes abortion,false,-0.1027
The United States one highest corporate tax rate world,true,0.4215
Tim Kaine announced want raise tax everyone,false,0.0772
Says Nate McMurray said gun owner part insecure dangerous club earth NRA homegrown terrorist abortion opponent American Taliban,true,-0.9186
Wisconsin property tax percentage personal income lowest theyve since end World War II,true,-0.7579
After USled military alliance ejected Saddam Hussein’s force Kuwait 1991 Kuwaitis never paid u,false,0.0
California personal belief exemption new vaccine added schedule June 2015 public private daycare preschool K12,false,0.0
Every major country family paid leave,true,-0.0516
In last three year alone 13 time Supreme Court unanimously 90 including president liberal pick struck president executive order,false,0.1531
Says Facebook witch checker,false,-0.3612
